STRING_id	gene_symbol	ensembl_id	entrezgene	uniprot_id
9606.ENSP00000312185	ELMO1	ENSG00000155849	9844	Q92556
9606.ENSP00000290246	ELMO2	ENSG00000062598	63916	Q96JJ3
9606.ENSP00000377566	ELMO3	ENSG00000102890	79767	Q96BJ8
9606.ENSP00000265840	ELMOD1	ENSG00000110675	55531	Q8N336
9606.ENSP00000326342	ELMOD2	ENSG00000179387	255520	Q8IZ81
9606.ENSP00000318264	ELMOD3	ENSG00000115459	84173	Q96FG2
9606.ENSP00000252034	ELN	ENSG00000049540	2006	P15502
9606.ENSP00000395574	ELOA	ENSG00000011007	6924	Q14241
9606.ENSP00000331302	ELOA2	ENSG00000206181	51224	Q8IYF1
9606.ENSP00000328232	ELOA3	ENSG00000183791	162699	Q8NG57
9606.ENSP00000262306	ELOB	ENSG00000103363	6923	Q15370
9606.ENSP00000284811	ELOC	ENSG00000154582	6921	Q15369
9606.ENSP00000252445	ELOF1	ENSG00000130165	84337	P60002
9606.ENSP00000361536	ELOVL1	ENSG00000066322	64834	Q9BW60
9606.ENSP00000346693	ELOVL2	ENSG00000197977	54898	Q9NXB9
9606.ENSP00000359022	ELOVL3	ENSG00000119915	83401	Q9HB03
9606.ENSP00000358831	ELOVL4	ENSG00000118402	6785	Q9GZR5
9606.ENSP00000304736	ELOVL6	ENSG00000170522	79071	Q9H5J4
9606.ENSP00000402634	ELOVL7	ENSG00000164181	79993	A1L3X0
9606.ENSP00000363779	ELP1	ENSG00000070061	8518	O95163
9606.ENSP00000414851	ELP2	ENSG00000134759	55250	Q6IA86
9606.ENSP00000256398	ELP3	ENSG00000134014	55140	Q9H9T3
9606.ENSP00000298937	ELP4	ENSG00000109911	26610	Q96EB1
9606.ENSP00000346412	ELP5	ENSG00000170291	23587	Q8TE02
9606.ENSP00000296149	ELP6	ENSG00000163832	54859	Q0PNE2
9606.ENSP00000302289	EMB	ENSG00000170571	133418	Q6PCB8
9606.ENSP00000420608	EMC1	ENSG00000127463	23065	Q8N766
9606.ENSP00000334037	EMC10	ENSG00000161671	284361	Q5UCC4
9606.ENSP00000220853	EMC2	ENSG00000104412	9694	Q15006
9606.ENSP00000245046	EMC3	ENSG00000125037	55831	Q9P0I2
9606.ENSP00000267750	EMC4	ENSG00000128463	51234	Q5J8M3
9606.ENSP00000248378	EMC6	ENSG00000127774	83460	Q9BV81
9606.ENSP00000256545	EMC7	ENSG00000134153	56851	Q9NPA0
9606.ENSP00000253457	EMC8	ENSG00000131148	10328	O43402
9606.ENSP00000216799	EMC9	ENSG00000100908	51016	Q9Y3B6
9606.ENSP00000296420	EMCN	ENSG00000164035	51705	Q9ULC0
9606.ENSP00000358857	EMD	ENSG00000102119	2010	P50402
9606.ENSP00000376952	EME1	ENSG00000154920	146956	Q96AY2
9606.ENSP00000335481	EMID1	ENSG00000186998	129080	Q96A84
9606.ENSP00000369677	EMILIN1	ENSG00000138080	11117	Q9Y6C2
9606.ENSP00000254528	EMILIN2	ENSG00000132205	84034	Q9BXX0
9606.ENSP00000332806	EMILIN3	ENSG00000183798	90187	Q9NT22
9606.ENSP00000334314	EML1	ENSG00000066629	2009	O00423
9606.ENSP00000442365	EML2	ENSG00000125746	24139	O95834
9606.ENSP00000378254	EML3	ENSG00000149499	256364	Q32P44
9606.ENSP00000320663	EML4	ENSG00000143924	27436	Q9HC35
9606.ENSP00000348842	EML6	ENSG00000214595	400954	Q6ZMW3
9606.ENSP00000256951	EMP1	ENSG00000134531	2012	P54849
9606.ENSP00000352540	EMP2	ENSG00000213853	2013	P54851
9606.ENSP00000270221	EMP3	ENSG00000142227	2014	P54852
9606.ENSP00000334130	EMSY	ENSG00000158636	56946	Q7Z589
9606.ENSP00000258106	EMX1	ENSG00000135638	2016	Q04741
9606.ENSP00000295206	EN1	ENSG00000163064	2019	Q05925
9606.ENSP00000297375	EN2	ENSG00000164778	2020	P19622
9606.ENSP00000355809	ENAH	ENSG00000154380	55740	Q8N8S7
9606.ENSP00000379383	ENAM	ENSG00000132464	10117	Q9NRM1
9606.ENSP00000306356	ENC1	ENSG00000171617	8507	O14682
9606.ENSP00000278505	ENDOD1	ENSG00000149218	23052	O94919
9606.ENSP00000361725	ENDOG	ENSG00000167136	2021	Q14249
9606.ENSP00000397679	ENDOU	ENSG00000111405	8909	P21128
9606.ENSP00000429190	ENDOV	ENSG00000173818	284131	Q8N8Q3
9606.ENSP00000362299	ENG	ENSG00000106991	2022	P17813
9606.ENSP00000462333	ENGASE	ENSG00000167280	64772	Q8NFI3
9606.ENSP00000382675	ENHO	ENSG00000168913	375704	Q6UWT2
9606.ENSP00000243878	ENKD1	ENSG00000124074	84080	Q9H0I2
9606.ENSP00000331044	ENKUR	ENSG00000151023	219670	Q8TC29
9606.ENSP00000234590	ENO1	ENSG00000074800	2023	P06733
9606.ENSP00000229277	ENO2	ENSG00000111674	2026	P09104
9606.ENSP00000324105	ENO3	ENSG00000108515	2027	P13929
9606.ENSP00000345555	ENO4	ENSG00000188316	387712	A6NNW6
9606.ENSP00000273920	ENOPH1	ENSG00000145293	58478	Q9UHY7
9606.ENSP00000345974	ENOSF1	ENSG00000132199	55556	Q7L5Y1
9606.ENSP00000261488	ENOX1	ENSG00000120658	55068	Q8TC92
9606.ENSP00000337146	ENOX2	ENSG00000165675	10495	Q16206
9606.ENSP00000265162	ENPEP	ENSG00000138792	2028	Q07075
9606.ENSP00000259486	ENPP2	ENSG00000136960	5168	Q13822
9606.ENSP00000350265	ENPP3	ENSG00000154269	5169	O14638
9606.ENSP00000318066	ENPP4	ENSG00000001561	22875	Q9Y6X5
9606.ENSP00000230565	ENPP5	ENSG00000112796	59084	Q9UJA9
9606.ENSP00000296741	ENPP6	ENSG00000164303	133121	Q6UWR7
9606.ENSP00000332656	ENPP7	ENSG00000182156	339221	Q6UWV6
9606.ENSP00000341743	ENSA	ENSG00000143420	2029	O43768
9606.ENSP00000317431	ENTHD1	ENSG00000176177	150350	Q8IYW4
9606.ENSP00000360250	ENTPD1	ENSG00000138185	953	P49961
9606.ENSP00000347213	ENTPD2	ENSG00000054179	954	Q9Y5L3
9606.ENSP00000301825	ENTPD3	ENSG00000168032	956	O75355
9606.ENSP00000351520	ENTPD4	ENSG00000197217	9583	Q9Y227
9606.ENSP00000335246	ENTPD5	ENSG00000187097	957	O75356
9606.ENSP00000365840	ENTPD6	ENSG00000197586	955	O75354
9606.ENSP00000359520	ENTPD7	ENSG00000198018	57089	Q9NQZ7
9606.ENSP00000360561	ENTPD8	ENSG00000188833	377841	Q5MY95
9606.ENSP00000349929	ENTR1	ENSG00000165689	10807	Q96C92
9606.ENSP00000429986	ENY2	ENSG00000120533	56943	Q9NPA8
9606.ENSP00000295571	EOGT	ENSG00000163378	285203	Q5NDL2
9606.ENSP00000295743	EOMES	ENSG00000163508	8320	O95936
9606.ENSP00000263253	EP300	ENSG00000100393	2033	Q09472
9606.ENSP00000374212	EP400	ENSG00000183495	57634	Q96L91
9606.ENSP00000263734	EPAS1	ENSG00000116016	2034	Q99814
9606.ENSP00000345259	EPB41	ENSG00000159023	2035	P11171
9606.ENSP00000337168	EPB41L1	ENSG00000088367	2036	Q9H4G0
9606.ENSP00000338481	EPB41L2	ENSG00000079819	2037	O43491
9606.ENSP00000341138	EPB41L3	ENSG00000082397	23136	Q9Y2J2
9606.ENSP00000261486	EPB41L4A	ENSG00000129595	64097	Q9HCS5
9606.ENSP00000363694	EPB41L4B	ENSG00000095203	54566	Q9H329
9606.ENSP00000263713	EPB41L5	ENSG00000115109	57669	Q9HCM4
9606.ENSP00000263062	EPC1	ENSG00000120616	80314	Q9H2F5
9606.ENSP00000258484	EPC2	ENSG00000135999	26122	Q52LR7
9606.ENSP00000263735	EPCAM	ENSG00000119888	4072	P16422
9606.ENSP00000282041	EPG5	ENSG00000152223	57724	Q9HCE0
9606.ENSP00000330375	EPGN	ENSG00000182585	255324	Q6UW88
9606.ENSP00000275815	EPHA1	ENSG00000146904	2041	P21709
9606.ENSP00000362139	EPHA10	ENSG00000183317	284656	Q5JZY3
9606.ENSP00000351209	EPHA2	ENSG00000142627	1969	P29317
9606.ENSP00000337451	EPHA3	ENSG00000044524	2042	P29320
9606.ENSP00000281821	EPHA4	ENSG00000116106	2043	P54764
9606.ENSP00000273854	EPHA5	ENSG00000145242	2044	P54756
9606.ENSP00000374323	EPHA6	ENSG00000080224	285220	Q9UF33
9606.ENSP00000358309	EPHA7	ENSG00000135333	2045	Q15375
9606.ENSP00000166244	EPHA8	ENSG00000070886	2046	P29322
9606.ENSP00000381097	EPHB1	ENSG00000154928	2047	P54762
9606.ENSP00000363763	EPHB2	ENSG00000133216	2048	P29323
9606.ENSP00000332118	EPHB3	ENSG00000182580	2049	P54753
9606.ENSP00000350896	EPHB4	ENSG00000196411	2050	P54760
9606.ENSP00000272167	EPHX1	ENSG00000143819	2052	P07099
9606.ENSP00000430269	EPHX2	ENSG00000120915	2053	P34913
9606.ENSP00000221730	EPHX3	ENSG00000105131	79852	Q9H6B9
9606.ENSP00000359410	EPHX4	ENSG00000172031	253152	Q8IUS5
9606.ENSP00000356489	EPM2A	ENSG00000112425	7957	B3EWF7
9606.ENSP00000356489	EPM2A	ENSG00000112425	7957	O95278
9606.ENSP00000406027	EPM2AIP1	ENSG00000178567	9852	Q7L775
9606.ENSP00000406209	EPN1	ENSG00000063245	29924	Q9Y6I3
9606.ENSP00000320543	EPN2	ENSG00000072134	22905	O95208
9606.ENSP00000268933	EPN3	ENSG00000049283	55040	Q9H201
9606.ENSP00000252723	EPO	ENSG00000130427	2056	P01588
9606.ENSP00000222139	EPOR	ENSG00000187266	2057	P19235
9606.ENSP00000360798	EPS15	ENSG00000085832	2060	P42566
9606.ENSP00000248070	EPS15L1	ENSG00000127527	58513	Q9UBC2
9606.ENSP00000281172	EPS8	ENSG00000151491	2059	Q12929
9606.ENSP00000201647	EPS8L1	ENSG00000131037	54869	Q8TE68
9606.ENSP00000320828	EPS8L2	ENSG00000177106	64787	Q9H6S3
9606.ENSP00000358820	EPS8L3	ENSG00000198758	79574	Q8TE67
9606.ENSP00000318982	EPSTI1	ENSG00000133106	94240	Q96J88
9606.ENSP00000225371	EPX	ENSG00000121053	8288	P11678
9606.ENSP00000261172	EPYC	ENSG00000083782	1833	Q99645
9606.ENSP00000369371	EQTN	ENSG00000120160	54586	Q9NQ60
9606.ENSP00000254928	ERAL1	ENSG00000132591	26284	O75616
9606.ENSP00000296754	ERAP1	ENSG00000164307	51752	Q9NZ08
9606.ENSP00000400376	ERAP2	ENSG00000164308	64167	Q6P179
9606.ENSP00000339136	ERAS	ENSG00000187682	3266	Q7Z444
9606.ENSP00000269571	ERBB2	ENSG00000141736	2064	P04626
9606.ENSP00000267101	ERBB3	ENSG00000065361	2065	P21860
9606.ENSP00000342235	ERBB4	ENSG00000178568	2066	Q15303
9606.ENSP00000370330	ERBIN	ENSG00000112851	55914	Q96RT1
9606.ENSP00000354158	ERC1	ENSG00000082805	23085	Q8IUD2
9606.ENSP00000288221	ERC2	ENSG00000187672	26059	O15083
9606.ENSP00000013807	ERCC1	ENSG00000012061	2067	P07992
9606.ENSP00000375809	ERCC2	ENSG00000104884	2068	P18074
9606.ENSP00000285398	ERCC3	ENSG00000163161	2071	P19447
9606.ENSP00000310520	ERCC4	ENSG00000175595	2072	Q92889
9606.ENSP00000347978	ERCC5	ENSG00000134899	2073	P28715
9606.ENSP00000347978	ERCC5	ENSG00000134899	100533467	P28715
9606.ENSP00000387966	ERCC6	ENSG00000225830	2074	P0DP91
9606.ENSP00000387966	ERCC6	ENSG00000225830	2074	Q03468
9606.ENSP00000363242	ERCC6	ENSG00000225830	2074	P0DP91
9606.ENSP00000363242	ERCC6	ENSG00000225830	2074	Q03468
9606.ENSP00000387966	ERCC6	ENSG00000225830	267004	P0DP91
9606.ENSP00000387966	ERCC6	ENSG00000225830	267004	Q03468
9606.ENSP00000348089	ERCC6	ENSG00000225830	267004	P0DP91
9606.ENSP00000348089	ERCC6	ENSG00000225830	267004	Q03468
9606.ENSP00000348089	ERCC6	ENSG00000225830	2074	P0DP91
9606.ENSP00000348089	ERCC6	ENSG00000225830	2074	Q03468
9606.ENSP00000363242	ERCC6	ENSG00000225830	267004	P0DP91
9606.ENSP00000363242	ERCC6	ENSG00000225830	267004	Q03468
9606.ENSP00000334675	ERCC6L	ENSG00000186871	54821	Q2NKX8
9606.ENSP00000288985	ERCC6L2	ENSG00000182150	375748	Q5T890
9606.ENSP00000265038	ERCC8	ENSG00000049167	1161	Q13216
9606.ENSP00000244869	EREG	ENSG00000124882	2069	O14944
9606.ENSP00000222329	ERF	ENSG00000105722	2077	P50548
9606.ENSP00000442304	ERFE	ENSG00000178752	151176	Q4G0M1
9606.ENSP00000381891	ERG	ENSG00000157554	2078	P11308
9606.ENSP00000256319	ERG28	ENSG00000133935	11161	Q9UKR5
9606.ENSP00000377374	ERGIC1	ENSG00000113719	57222	Q969X5
9606.ENSP00000353270	ERGIC2	ENSG00000087502	51290	Q96RQ1
9606.ENSP00000349970	ERGIC3	ENSG00000125991	51614	Q9Y282
9606.ENSP00000451080	ERH	ENSG00000100632	2079	P84090
9606.ENSP00000250263	ERI1	ENSG00000104626	90459	Q8IV48
9606.ENSP00000350651	ERI2	ENSG00000196678	112479	A8K979
9606.ENSP00000361331	ERI3	ENSG00000117419	79033	O43414
9606.ENSP00000262109	ERICH1	ENSG00000104714	157697	Q86X53
9606.ENSP00000387298	ERICH2	ENSG00000204334	285141	A1L162
9606.ENSP00000322609	ERICH3	ENSG00000178965	127254	Q5RHP9
9606.ENSP00000315614	ERICH5	ENSG00000177459	203111	Q6P6B1
9606.ENSP00000185150	ERLEC1	ENSG00000068912	27248	Q96DZ1
9606.ENSP00000384900	ERLIN1	ENSG00000107566	10613	O75477
9606.ENSP00000276461	ERLIN2	ENSG00000147475	11160	O94905
9606.ENSP00000361592	ERMAP	ENSG00000164010	114625	Q96PL5
9606.ENSP00000355735	ERMARD	ENSG00000130023	55780	Q5T6L9
9606.ENSP00000380453	ERMN	ENSG00000136541	57471	Q8TAM6
9606.ENSP00000340427	ERMP1	ENSG00000099219	79956	Q7Z2K6
9606.ENSP00000401445	ERN1	ENSG00000178607	2081	O75460
9606.ENSP00000256797	ERN2	ENSG00000134398	10595	Q76MJ5
9606.ENSP00000379042	ERO1A	ENSG00000197930	30001	Q96HE7
9606.ENSP00000346635	ERO1B	ENSG00000086619	56605	Q86YB8
9606.ENSP00000266397	ERP27	ENSG00000139055	121506	Q96DN0
9606.ENSP00000261735	ERP29	ENSG00000089248	10961	P30040
9606.ENSP00000262455	ERP44	ENSG00000023318	23071	Q9BS26
9606.ENSP00000366702	ERRFI1	ENSG00000116285	54206	Q9UJM3
9606.ENSP00000391594	ERV3-1	ENSG00000213462	2086	Q14264
9606.ENSP00000420174	ERVFRD-1	ENSG00000244476	405754	P60508
9606.ENSP00000473153	ERVV-1	ENSG00000269526	147664	B6SEH8
9606.ENSP00000472919	ERVV-2	ENSG00000268964	100271846	B6SEH9
9606.ENSP00000419945	ERVW-1	ENSG00000242950	30816	Q9UQF0
9606.ENSP00000278927	ESAM	ENSG00000149564	90952	Q96AP7
9606.ENSP00000269214	ESCO1	ENSG00000141446	114799	Q5FWF5
9606.ENSP00000306999	ESCO2	ENSG00000171320	157570	Q56NI9
9606.ENSP00000367992	ESD	ENSG00000139684	2098	P10768
9606.ENSP00000202816	ESF1	ENSG00000089048	51575	Q9H501
9606.ENSP00000370812	ESM1	ENSG00000164283	11082	Q9NQ30
9606.ENSP00000257934	ESPL1	ENSG00000135476	9700	Q14674
9606.ENSP00000367059	ESPN	ENSG00000187017	83715	B1AK53
9606.ENSP00000339115	ESPNL	ENSG00000144488	339768	Q6ZVH7
9606.ENSP00000206249	ESR1	ENSG00000091831	2099	P03372
9606.ENSP00000343925	ESR2	ENSG00000140009	2100	Q92731
9606.ENSP00000405738	ESRP1	ENSG00000104413	54845	Q6NXG1
9606.ENSP00000418748	ESRP2	ENSG00000103067	80004	Q9H6T0
9606.ENSP00000000442	ESRRA	ENSG00000173153	2101	P11474
9606.ENSP00000370270	ESRRB	ENSG00000119715	2103	O95718
9606.ENSP00000386171	ESRRG	ENSG00000196482	2104	P62508
9606.ENSP00000252137	ESS2	ENSG00000100056	8220	Q96DF8
9606.ENSP00000361669	ESX1	ENSG00000123576	80712	Q8N693
9606.ENSP00000267113	ESYT1	ENSG00000139641	23344	Q9BSJ8
9606.ENSP00000251527	ESYT2	ENSG00000117868	57488	A0FGR8
9606.ENSP00000374218	ESYT3	ENSG00000158220	83850	A0FGR9
9606.ENSP00000272342	ETAA1	ENSG00000143971	54465	Q9NY74
9606.ENSP00000353741	ETF1	ENSG00000120705	2107	P62495
9606.ENSP00000452762	ETFA	ENSG00000140374	2108	P13804
9606.ENSP00000346173	ETFB	ENSG00000105379	2109	P38117
9606.ENSP00000350353	ETFBKMT	ENSG00000139160	254013	Q8IXQ9
9606.ENSP00000426638	ETFDH	ENSG00000171503	2110	Q16134
9606.ENSP00000370761	ETFRF1	ENSG00000205707	144363	Q6IPR1
9606.ENSP00000292147	ETHE1	ENSG00000105755	23474	O95571
9606.ENSP00000266517	ETNK1	ENSG00000139163	55500	Q9HBU6
9606.ENSP00000356170	ETNK2	ENSG00000143845	55224	Q9NVF9
9606.ENSP00000296486	ETNPPL	ENSG00000164089	64850	Q8TBG4
9606.ENSP00000376436	ETS1	ENSG00000134954	2113	P14921
9606.ENSP00000353344	ETS2	ENSG00000157557	2114	P15036
9606.ENSP00000385551	ETV1	ENSG00000006468	2115	P50549
9606.ENSP00000384524	ETV2	ENSG00000105672	2116	O00321
9606.ENSP00000357175	ETV3	ENSG00000117036	2117	P41162
9606.ENSP00000430271	ETV3L	ENSG00000253831	440695	Q6ZN32
9606.ENSP00000321835	ETV4	ENSG00000175832	2118	P43268
9606.ENSP00000306894	ETV5	ENSG00000244405	2119	P41161
9606.ENSP00000379658	ETV6	ENSG00000139083	2120	P41212
9606.ENSP00000341843	ETV7	ENSG00000010030	51513	Q9Y603
9606.ENSP00000233712	EVA1A	ENSG00000115363	84141	Q9H8M9
9606.ENSP00000270824	EVA1B	ENSG00000142694	55194	Q9NVM1
9606.ENSP00000300255	EVA1C	ENSG00000166979	59271	P58658
9606.ENSP00000264956	EVC	ENSG00000072840	2121	P57679
9606.ENSP00000342144	EVC2	ENSG00000173040	132884	Q86UK5
9606.ENSP00000247270	EVI2A	ENSG00000126860	2123	P22794
9606.ENSP00000333779	EVI2B	ENSG00000185862	2124	P34910
9606.ENSP00000359356	EVI5	ENSG00000067208	7813	O60447
9606.ENSP00000445905	EVI5L	ENSG00000142459	115704	Q96CN4
9606.ENSP00000376652	EVL	ENSG00000196405	51466	Q9UI08
9606.ENSP00000301607	EVPL	ENSG00000167880	2125	Q92817
9606.ENSP00000382086	EVPLL	ENSG00000214860	645027	A8MZ36
9606.ENSP00000419266	EVX1	ENSG00000106038	2128	P49640
9606.ENSP00000312385	EVX2	ENSG00000174279	344191	Q03828
9606.ENSP00000400142	EWSR1	ENSG00000182944	2130	Q01844
9606.ENSP00000321029	EXD1	ENSG00000178997	161829	Q8NHP7
9606.ENSP00000313140	EXD2	ENSG00000081177	55218	Q9NVH0
9606.ENSP00000340474	EXD3	ENSG00000187609	54932	Q8N9H8
9606.ENSP00000311873	EXO1	ENSG00000174371	9156	Q9UQ84
9606.ENSP00000296380	EXO5	ENSG00000164002	64789	Q9H790
9606.ENSP00000326514	EXOC1	ENSG00000090989	55763	Q9NV70
9606.ENSP00000230449	EXOC2	ENSG00000112685	55770	Q96KP1
9606.ENSP00000323377	EXOC3	ENSG00000180104	11336	O60645
9606.ENSP00000325674	EXOC3L1	ENSG00000179044	283849	Q86VI1
9606.ENSP00000252482	EXOC3L2	ENSG00000283632	90332	Q2M3D2
9606.ENSP00000369409	EXOC3L4	ENSG00000205436	91828	Q17RC7
9606.ENSP00000253861	EXOC4	ENSG00000131558	60412	Q96A65
9606.ENSP00000389934	EXOC5	ENSG00000070367	10640	O00471
9606.ENSP00000260762	EXOC6	ENSG00000138190	54536	Q8TAG9
9606.ENSP00000272427	EXOC6B	ENSG00000144036	23233	Q9Y2D4
9606.ENSP00000334100	EXOC7	ENSG00000182473	23265	Q9UPT5
9606.ENSP00000287675	EXOG	ENSG00000157036	9941	Q9Y2C4
9606.ENSP00000359939	EXOSC1	ENSG00000171311	51013	Q9Y3B2
9606.ENSP00000366135	EXOSC10	ENSG00000171824	5394	Q01780
9606.ENSP00000361433	EXOSC2	ENSG00000130713	23404	Q13868
9606.ENSP00000323046	EXOSC3	ENSG00000107371	51010	Q9NQT5
9606.ENSP00000315476	EXOSC4	ENSG00000178896	54512	Q9NPD3
9606.ENSP00000221233	EXOSC5	ENSG00000077348	56915	Q9NQT4
9606.ENSP00000398597	EXOSC6	ENSG00000223496	118460	Q5RKV6
9606.ENSP00000265564	EXOSC7	ENSG00000075914	23016	Q15024
9606.ENSP00000374354	EXOSC8	ENSG00000120699	11340	Q96B26
9606.ENSP00000368984	EXOSC9	ENSG00000123737	5393	Q06265
9606.ENSP00000265843	EXPH5	ENSG00000110723	23086	Q8NEV8
9606.ENSP00000367446	EXT1	ENSG00000182197	2131	Q16394
9606.ENSP00000379032	EXT2	ENSG00000151348	2132	Q93063
9606.ENSP00000363398	EXTL1	ENSG00000158008	2134	Q92935
9606.ENSP00000359131	EXTL2	ENSG00000162694	2135	Q9UBQ6
9606.ENSP00000220562	EXTL3	ENSG00000012232	2137	O43909
9606.ENSP00000342626	EYA1	ENSG00000104313	2138	Q99502
9606.ENSP00000333640	EYA2	ENSG00000064655	2139	O00167
9606.ENSP00000362978	EYA3	ENSG00000158161	2140	Q99504
9606.ENSP00000347294	EYA4	ENSG00000112319	2070	O95677
9606.ENSP00000424243	EYS	ENSG00000188107	346007	Q5T1H1
9606.ENSP00000404658	EZH1	ENSG00000108799	2145	Q92800
9606.ENSP00000320147	EZH2	ENSG00000106462	2146	Q15910
9606.ENSP00000338934	EZR	ENSG00000092820	7430	P15311
9606.ENSP00000364709	F10	ENSG00000126218	2159	P00742
9606.ENSP00000384957	F11	ENSG00000088926	2160	P03951
9606.ENSP00000253496	F12	ENSG00000131187	2161	P00748
9606.ENSP00000264870	F13A1	ENSG00000124491	2162	P00488
9606.ENSP00000356382	F13B	ENSG00000143278	2165	P05160
9606.ENSP00000308541	F2	ENSG00000180210	2147	P00734
9606.ENSP00000321326	F2R	ENSG00000181104	2149	P25116
9606.ENSP00000296677	F2RL1	ENSG00000164251	2150	P55085
9606.ENSP00000296641	F2RL2	ENSG00000164220	2151	O00254
9606.ENSP00000248076	F2RL3	ENSG00000127533	9002	Q96RI0
9606.ENSP00000334145	F3	ENSG00000117525	2152	P13726
9606.ENSP00000356771	F5	ENSG00000198734	2153	P12259
9606.ENSP00000364731	F7	ENSG00000057593	2155	P08709
9606.ENSP00000353393	F8	ENSG00000185010	2157	P00451
9606.ENSP00000218099	F9	ENSG00000101981	2158	P00740
9606.ENSP00000219368	FA2H	ENSG00000103089	79152	Q7L5A8
9606.ENSP00000243167	FAAH	ENSG00000117480	2166	O00519
9606.ENSP00000364035	FAAH2	ENSG00000165591	158584	Q6GMR7
9606.ENSP00000333283	FAAP100	ENSG00000185504	80233	Q0VG06
9606.ENSP00000367808	FAAP20	ENSG00000162585	199990	Q6NZ36
9606.ENSP00000466121	FAAP24	ENSG00000131944	91442	Q9BTP7
9606.ENSP00000295834	FABP1	ENSG00000163586	2168	P07148
9606.ENSP00000353650	FABP12	ENSG00000197416	646486	A6NFH5
9606.ENSP00000274024	FABP2	ENSG00000145384	2169	P12104
9606.ENSP00000362817	FABP3	ENSG00000121769	2170	P05413
9606.ENSP00000256104	FABP4	ENSG00000170323	2167	P15090
9606.ENSP00000297258	FABP5	ENSG00000164687	2171	Q01469
9606.ENSP00000377549	FABP6	ENSG00000170231	2172	P51161
9606.ENSP00000357429	FABP7	ENSG00000164434	2173	O15540
9606.ENSP00000368362	FABP9	ENSG00000205186	646480	Q0Z7S8
9606.ENSP00000301838	FADD	ENSG00000168040	8772	Q13158
9606.ENSP00000322229	FADS1	ENSG00000149485	3992	O60427
9606.ENSP00000278840	FADS2	ENSG00000134824	9415	O95864
9606.ENSP00000278829	FADS3	ENSG00000221968	3995	Q9Y5Q0
9606.ENSP00000360843	FAF1	ENSG00000185104	11124	Q9UNN5
9606.ENSP00000261942	FAF2	ENSG00000113194	23197	Q96CS3
9606.ENSP00000261755	FAH	ENSG00000103876	2184	P16930
9606.ENSP00000372112	FAHD1	ENSG00000180185	81889	Q6P587
9606.ENSP00000233379	FAHD2A	ENSG00000115042	51011	Q96GK7
9606.ENSP00000272610	FAHD2B	ENSG00000144199	151313	Q6P2I3
9606.ENSP00000342805	FAIM	ENSG00000158234	55179	Q9NVQ4
9606.ENSP00000321951	FAIM2	ENSG00000135472	23017	Q9BWQ8
9606.ENSP00000362187	FAM102A	ENSG00000167106	399665	Q5T9C2
9606.ENSP00000359052	FAM102B	ENSG00000162636	284611	Q5T8I3
9606.ENSP00000384832	FAM104A	ENSG00000133193	84923	Q969W3
9606.ENSP00000333394	FAM104B	ENSG00000182518	90736	Q5XKR9
9606.ENSP00000354270	FAM107A	ENSG00000168309	11170	O95990
9606.ENSP00000181796	FAM107B	ENSG00000065809	83641	Q9H098
9606.ENSP00000246100	FAM110A	ENSG00000125898	83541	Q9BQ89
9606.ENSP00000355204	FAM110B	ENSG00000169122	90362	Q8TC76
9606.ENSP00000328347	FAM110C	ENSG00000184731	642273	Q1W6H9
9606.ENSP00000363386	FAM110D	ENSG00000197245	79927	Q8TAY7
9606.ENSP00000355264	FAM111A	ENSG00000166801	63901	Q96PZ2
9606.ENSP00000341565	FAM111B	ENSG00000189057	374393	Q6SJ93
9606.ENSP00000351740	FAM114A1	ENSG00000197712	92689	Q8IWE2
9606.ENSP00000341597	FAM114A2	ENSG00000055147	10827	Q9NRY5
9606.ENSP00000240364	FAM117A	ENSG00000121104	81558	Q9C073
9606.ENSP00000376071	FAM117B	ENSG00000138439	150864	Q6P1L5
9606.ENSP00000216214	FAM118A	ENSG00000100376	55007	Q9NWS6
9606.ENSP00000433343	FAM118B	ENSG00000197798	79607	Q9BPY3
9606.ENSP00000277165	FAM120A	ENSG00000048828	23196	Q9NZB2
9606.ENSP00000364561	FAM120AOS	ENSG00000188938	158293	Q5T036
9606.ENSP00000417970	FAM120B	ENSG00000112584	84498	Q96EK7
9606.ENSP00000364324	FAM120C	ENSG00000184083	54954	Q9NX05
9606.ENSP00000377807	FAM122A	ENSG00000187866	116224	Q96E09
9606.ENSP00000339207	FAM122B	ENSG00000156504	159090	Q7Z309
9606.ENSP00000359820	FAM122C	ENSG00000156500	159091	Q6P4D5
9606.ENSP00000280057	FAM124A	ENSG00000150510	220108	Q86V42
9606.ENSP00000386895	FAM124B	ENSG00000124019	79843	Q9H5Z6
9606.ENSP00000403396	FAM126A	ENSG00000122591	84668	Q9BYI3
9606.ENSP00000393667	FAM126B	ENSG00000155744	285172	Q8IXS8
9606.ENSP00000373360	FAM131A	ENSG00000175182	131408	Q6UXB0
9606.ENSP00000410603	FAM131B	ENSG00000159784	9715	Q86XD5
9606.ENSP00000364814	FAM131C	ENSG00000185519	348487	Q96AQ9
9606.ENSP00000318974	FAM133A	ENSG00000179083	286499	Q8N9E0
9606.ENSP00000398401	FAM133B	ENSG00000234545	257415	Q5BKY9
9606.ENSP00000410768	FAM135A	ENSG00000082269	57579	Q9P2D6
9606.ENSP00000378710	FAM135B	ENSG00000147724	51059	Q49AJ0
9606.ENSP00000037869	FAM136A	ENSG00000035141	84908	Q96C01
